Result,WhiteElo,BlackElo,Event_enc,ECO_enc,Termination_enc,TimeControl_enc
2,1500,1479,3,241,1,0
1,1447,1602,3,0,0,0
2,1500,1873,3,120,1,0
1,1500,1500,3,4,0,0
1,1873,1589,3,25,0,0
2,1500,1583,3,302,1,0
1,1566,1483,3,0,0,0
2,1337,1662,3,394,0,0
1,1589,1498,3,240,0,0
3,1992,1985,3,43,0,0
1,1992,1948,3,4,0,0
2,1464,1585,3,0,0,0
1,1992,1948,3,140,0,0
1,2027,1948,3,10,0,0
2,1600,1448,3,0,0,0
1,1623,1565,3,80,0,0
2,1702,1868,3,120,0,0
1,1479,1569,3,0,0,0
1,1569,1500,3,112,0,0
2,1543,1506,3,0,0,0
3,1720,1279,3,240,0,0
2,1500,1568,3,220,1,0
2,1500,1568,3,220,0,0
3,1963,1913,3,130,0,0
1,1465,1615,3,220,0,0
2,1833,1893,3,2,0,0
1,1554,1635,3,102,0,0
2,1764,1777,3,424,0,0
2,1570,1531,3,40,0,0
1,1932,1948,3,146,0,0
1,1932,1948,3,40,0,0
1,2203,1932,3,146,0,0
1,1932,2203,3,432,0,0
1,1653,1500,3,200,1,0
2,1500,1568,3,0,0,0
1,1500,1500,3,227,0,0
1,1500,1500,3,146,0,0
2,1932,2014,3,107,0,0
1,1532,1443,3,101,0,0
1,2014,1500,3,20,1,0
1,1853,1650,3,0,0,0
1,1434,1500,3,244,1,0
1,1500,1500,3,40,0,0
2,1276,1974,3,330,1,0
2,1918,1677,3,307,0,0
1,1932,1811,3,100,0,0
1,1450,1500,3,100,1,0
1,1676,1564,3,0,0,0
1,1532,1500,3,246,0,0
1,1967,2334,3,280,1,0
1,1734,1494,3,240,0,0
1,1967,1911,3,271,1,0
1,1799,1500,3,240,1,0
2,1757,1967,3,200,0,0
2,1662,1967,3,211,0,0
1,1500,1500,3,132,0,0
1,1647,1640,3,245,0,0
1,1640,1647,3,300,1,0
2,1489,1739,3,241,0,0
1,1490,1549,3,4,0,0
1,1672,1500,3,1,0,0
2,1568,1537,3,0,0,0
2,1876,2042,3,100,0,0
2,1352,1589,3,226,0,0
2,1500,1653,3,0,1,0
1,1500,1068,3,101,0,0
2,1383,1489,3,3,1,0
1,1833,1932,3,0,0,0
1,1606,1294,3,100,0,0
2,1832,1986,3,244,1,0
3,1920,2042,3,43,0,0
1,2042,1822,3,240,1,0
1,2042,1822,3,241,1,0
1,1881,1500,3,153,0,0
1,1627,1591,3,100,1,0
1,1780,1605,3,220,0,0
2,1398,1569,3,6,0,0
1,1826,1988,3,241,0,0
1,1575,1500,3,240,1,0
1,1791,1500,3,250,0,0
2,1145,1737,3,261,1,0
1,1500,1145,3,240,1,0
1,1575,1391,3,40,0,0
2,1555,1431,3,0,0,0
1,1385,1581,3,45,0,0
1,1834,1679,3,0,1,0
2,1843,1811,3,262,1,0
2,1815,1568,3,301,0,0
2,1589,1816,3,244,0,0
1,1557,1589,3,241,1,0
1,2150,2016,3,454,1,0
1,1500,1500,3,0,0,0
2,1500,1557,3,0,1,0
1,1723,1596,3,106,1,0
1,1500,1556,3,11,0,0
1,1500,1807,3,492,1,0
1,1337,1662,3,0,0,0
2,1569,1962,3,40,1,0
1,1564,1403,3,40,0,0
2,1945,1913,3,122,0,0
3,1601,1945,3,242,0,0
2,1654,1500,3,0,0,0
1,1249,1235,3,40,1,0
1,1452,1235,3,0,0,0
1,1950,1754,3,248,0,0
2,1500,1527,3,120,1,0
2,1847,1793,3,241,1,0
1,1500,1527,3,152,0,0
1,1956,1816,3,300,0,0
2,1950,1658,3,248,1,0
2,1361,1477,3,107,0,0
1,1259,1500,3,100,0,0
2,1667,1331,3,115,1,0
1,1816,1500,3,320,0,0
2,1569,1793,3,240,0,0
2,1950,1911,3,277,1,0
3,1185,1318,3,257,0,0
2,1693,1683,3,243,1,0
1,1793,1693,3,123,1,0
1,1911,1693,3,15,0,0
1,1306,1231,3,120,0,0
2,1640,1911,3,244,0,0
1,1396,1570,3,101,0,0
1,1500,1500,3,220,0,0
1,1684,1808,3,110,0,0
3,1326,1586,3,244,0,0
2,1545,1911,3,0,1,0
2,1545,1808,3,0,0,0
2,1582,1411,3,40,0,0
1,2050,1545,3,100,1,0
2,1848,1786,3,0,0,0
1,1500,1808,3,112,0,0
2,1711,1438,3,40,1,0
2,1665,1711,3,130,1,0
1,1500,1711,3,334,1,0
2,1711,1500,3,129,1,0
2,1927,1977,3,140,0,0
1,1751,1302,3,101,1,0
2,1302,1500,3,22,0,0
1,1793,1500,3,268,0,0
2,1500,1302,3,10,0,0
2,1813,1741,3,302,0,0
1,1302,1679,3,15,0,0
1,1500,1302,3,43,0,0
1,1700,1815,3,0,0,0
2,1500,1500,3,220,0,0
1,1613,1386,3,100,0,0
2,1614,1500,3,301,0,0
1,1614,1302,3,43,0,0
2,1889,1952,3,1,0,0
2,1500,1889,3,120,1,0
1,1889,1302,3,1,0,0
1,1806,1481,3,241,0,0
2,1894,1840,3,302,0,0
3,1816,1569,3,424,0,0
1,1840,1569,3,262,0,0
2,1665,1899,3,101,0,0
2,1648,1483,3,221,0,0
2,1441,1305,3,241,1,0
2,1671,1759,3,484,1,0
2,1759,1816,3,302,0,0
1,1581,1492,3,0,0,0
3,1840,1844,3,107,0,0
1,1337,1662,3,0,0,0
1,1589,1500,3,243,1,0
2,1894,1840,3,48,0,0
3,1475,1500,3,120,0,0
2,1500,1340,3,300,0,0
1,1382,1236,3,223,0,0
1,1500,1793,3,222,0,0
2,1153,1406,3,250,0,0
1,1793,1653,3,241,0,0
1,1500,1793,3,320,0,0
1,1500,1586,3,85,0,0
2,1423,1109,3,220,0,0
1,1500,1500,3,300,0,0
1,1735,1596,3,101,0,0
2,1535,1563,3,101,0,0
1,1802,1858,3,265,0,0
2,1197,1962,3,106,0,0
1,1735,1500,3,241,1,0
2,1446,1557,3,200,0,0
2,1633,1255,3,4,0,0
1,1844,1807,3,109,1,0
1,1807,1894,3,201,0,0
2,1807,1844,3,101,1,0
1,1844,1807,3,107,1,0
2,1716,1500,3,300,1,0
1,1762,1680,3,121,1,0
2,1500,1500,3,255,0,0
1,1844,1716,3,260,0,0
1,1561,1716,3,245,1,0
2,1500,1531,3,100,0,0
1,1828,1840,3,200,0,0
1,1461,1550,3,140,0,0
2,1840,1894,3,40,0,0
2,1823,2160,3,190,0,0
2,1446,1558,3,209,0,0
2,1558,1446,3,45,0,0
1,1500,1558,3,341,0,0
2,1558,1500,3,320,0,0
1,1500,1558,3,333,0,0
2,1558,1840,3,320,0,0
1,1496,1452,3,247,0,0
1,1500,1500,3,278,1,0
1,1424,1640,3,221,0,0
2,1500,1746,3,2,1,0
1,1668,1376,3,120,0,0
2,1499,1500,3,40,1,0
2,1665,1500,3,240,0,0
1,1665,1499,3,101,1,0
1,1485,1353,3,221,0,0
1,1366,1500,3,40,0,0
2,1367,1678,3,0,0,0
2,1956,1500,3,170,0,0
2,1697,1956,3,4,0,0
1,1500,1283,3,220,1,0
2,1589,1687,3,244,0,0
2,1500,1500,3,3,0,0
1,1569,1687,3,262,0,0
2,1343,1656,3,1,0,0
2,1770,1906,3,120,0,0
2,1266,1463,3,0,0,0
2,1390,1526,3,0,0,0
2,1555,1549,3,220,0,0
1,1686,1359,3,100,0,0
1,1605,1475,3,40,0,0
3,1351,1693,3,4,0,0
2,1500,1770,3,320,1,0
2,1662,1737,3,255,0,0
2,1500,1903,3,154,0,0
1,1718,1737,3,230,0,0
2,1502,1630,3,300,0,0
1,2037,1500,3,9,0,0
2,1500,1614,3,260,1,0
1,1522,1641,3,111,0,0
1,1906,1663,3,10,1,0
1,1663,1959,3,244,0,0
2,1959,1677,3,100,1,0
1,1638,1493,3,302,0,0
2,1669,1797,3,122,0,0
1,1797,1844,3,41,0,0
1,1562,1438,3,101,0,0
1,1674,1370,3,100,0,0
2,1362,1682,3,230,0,0
2,1500,1500,3,0,0,0
1,1662,1337,3,100,0,0
1,1650,1453,3,300,0,0
2,1647,1477,3,1,0,0
1,2086,1637,3,246,0,0
1,1299,1296,3,221,1,0
3,1817,2029,3,28,0,0
1,1867,1844,3,41,0,0
2,2066,2012,3,200,1,0
3,1433,1566,3,40,0,0
1,1551,1476,3,0,0,0
2,1279,1720,3,0,0,0
2,1500,1477,3,10,1,0
1,1500,1500,3,102,0,0
2,1500,1512,3,310,1,0
1,1752,1247,3,227,0,0
2,1670,1563,3,100,1,0
3,1533,1466,3,220,0,0
1,1592,1435,3,230,0,0
2,1844,1885,3,225,0,0
2,1692,1759,3,110,1,0
1,1406,1621,3,300,0,0
1,1627,1564,3,277,0,0
1,1493,1346,3,4,0,0
2,1704,1564,3,240,1,0
1,1555,1472,3,101,0,0
2,1369,1297,3,244,0,0
2,1627,2160,3,150,0,0
2,1370,1629,3,20,0,0
2,1564,1500,3,227,0,0
3,1547,1554,3,201,0,0
2,1759,1718,3,210,0,0
1,1648,1652,3,0,0,0
1,1500,1500,3,241,0,0
2,1610,1685,3,245,0,0
1,1676,1906,3,145,1,0
1,1844,1897,3,102,1,0
1,1683,1316,3,240,0,0
2,1337,1662,3,136,0,0
1,1357,1569,3,220,0,0
1,1662,1551,3,107,0,0
1,1958,1693,3,200,0,0
2,1401,1500,3,241,0,0
1,1671,1564,3,274,0,0
2,2066,2056,3,108,1,0
1,1720,1697,3,106,0,0
2,1639,1628,3,0,0,0
1,1999,1865,3,173,0,0
1,1301,1647,3,40,0,0
1,1720,1647,3,100,0,0
2,1865,1844,3,241,0,0
2,1500,1500,3,0,0,0
1,1500,1848,3,145,0,0
2,1500,1622,3,220,1,0
2,1844,1744,3,266,0,0
2,1578,1538,3,241,0,0
1,2018,1678,3,22,0,0
2,1680,1500,3,102,0,0
3,1612,1674,3,40,0,0
1,1459,1500,3,153,1,0
1,2440,2012,3,426,0,0
1,1744,1680,3,101,0,0
2,1507,1538,3,40,1,0
2,1507,2160,3,0,1,0
1,1616,1527,3,156,0,0
2,1535,1610,3,375,0,0
1,1816,1500,3,41,0,0
3,1816,1744,3,351,0,0
2,1844,1816,3,230,0,0
2,1507,2160,3,0,1,0
2,1743,2160,3,120,0,0
1,1500,1680,3,302,0,0
2,1644,1355,3,0,0,0
1,1680,1500,3,221,1,0
1,1343,1680,3,101,0,0
1,1672,1614,3,13,0,0
1,1500,1816,3,240,0,0
1,1640,1497,3,330,0,0
2,1816,1500,3,84,0,0
2,1844,1826,3,218,0,0
1,1826,1844,3,101,0,0
1,1720,1816,3,262,0,0
1,1567,1581,3,45,0,0
2,1496,1420,3,101,0,0
2,1500,1500,3,10,0,0
1,1415,1468,3,101,0,0
1,1720,1429,3,240,0,0
2,1429,1662,3,268,1,0
1,1429,1500,3,200,0,0
2,1364,1676,3,220,1,0
1,1582,1583,3,220,0,0
2,1527,1293,3,331,0,0
2,1619,1527,3,100,0,0
2,1500,1500,3,0,0,0
2,1914,2012,3,40,0,0
3,1662,1337,3,107,0,0
3,1452,1478,3,221,0,0
3,1871,1844,3,101,0,0
2,2012,2072,3,110,0,0
2,1735,1864,3,241,0,0
1,1445,1635,3,101,0,0
2,1730,1729,3,245,0,0
3,1466,1533,3,123,0,0
2,1561,1603,3,220,0,0
1,2174,1817,3,132,0,0
1,1500,1500,3,244,0,0
1,2174,1489,3,255,0,0
3,1423,1576,3,0,0,0
1,1934,1729,3,300,0,0
2,1296,1729,3,337,0,0
3,1337,1662,3,28,0,0
2,1997,1826,3,202,1,0
2,1997,2012,3,196,0,0
1,1456,1490,3,0,0,0
2,1662,1364,3,84,0,0
1,1958,1826,3,330,0,0
1,2012,1958,3,44,0,0
2,1388,1500,3,45,1,0
1,2174,1934,3,100,0,0
2,1500,1580,3,48,0,0
1,1512,1730,3,300,0,0
2,1586,1472,3,106,0,0
2,1545,1622,3,100,0,0
2,1500,1388,3,220,1,0
1,1492,1323,3,25,0,0
1,1578,1500,3,242,0,0
3,1876,1683,3,156,0,0
2,1500,1666,3,101,0,0
1,1630,1421,3,102,1,0
1,1730,1421,3,101,1,0
1,1630,1500,3,100,1,0
1,1280,1453,3,22,0,0
1,1641,1439,3,0,0,0
1,1755,1539,3,15,0,0
2,1500,1630,3,3,1,0
2,1808,1871,3,106,1,0
2,1500,1822,3,101,0,0
1,1475,1453,3,100,0,0
2,1630,1500,3,100,1,0
1,1576,1423,3,244,0,0
2,1630,1337,3,246,1,0
1,1643,1500,3,223,0,0
1,1643,1648,3,106,0,0
2,1350,1500,3,246,0,0
1,1648,1552,3,2,1,0
2,1648,1846,3,150,0,0
2,1500,1672,3,43,0,0
1,1940,1648,3,40,0,0
2,1643,1940,3,122,0,0
2,1500,1643,3,220,0,0
2,1643,1544,3,211,1,0
1,1648,1867,3,300,0,0
1,1500,1867,3,244,0,0
1,1867,1643,3,240,0,0
2,1383,1648,3,0,0,0
3,1475,1500,3,101,0,0
3,1563,1346,3,200,0,0
2,1574,2095,3,202,0,0
1,1639,1409,3,255,0,0
1,1668,1500,3,277,0,0
2,1580,1730,3,101,0,0
1,1403,1304,3,102,0,0
2,1662,1664,3,20,1,0
1,1526,1706,3,302,0,0
2,1874,1889,3,45,0,0
2,1492,1661,3,309,0,0
1,1574,1421,3,304,0,0
1,1889,1574,3,1,0,0
1,1757,1757,3,6,0,0
2,1403,1889,3,45,0,0
1,1738,1572,3,40,0,0
1,1856,1500,3,240,0,0
1,1793,1500,3,123,1,0
1,1509,1535,3,242,0,0
2,1691,1984,3,215,0,0
2,1265,1419,3,226,0,0
1,1634,1793,3,241,0,0
3,1573,1469,3,0,0,0
1,1565,1745,3,101,0,0
2,1379,1500,3,1,0,0
2,1824,2163,3,195,1,0
1,1540,1606,3,306,0,0
2,2224,2133,3,253,0,0
3,2224,2133,3,253,0,0
2,1352,1757,3,245,1,0
1,2091,1574,3,236,0,0
2,1500,1500,3,0,0,0
3,1475,1567,3,100,0,0
2,1570,2097,3,223,0,0
2,2224,2184,3,120,0,0
1,1846,1720,3,300,1,0
2,1720,1932,3,428,1,0
1,1932,1720,3,35,1,0
1,2287,2184,3,320,0,0
1,1662,1337,3,40,0,0
2,2245,2224,3,289,0,0
2,1616,1617,3,0,0,0
1,2184,2163,3,45,0,0
2,1315,1684,3,0,0,0
2,1593,1552,3,13,0,0
2,1990,1934,3,223,0,0
2,1683,1363,3,241,0,0
2,2102,1566,3,234,0,0
1,1636,1401,3,220,0,0
1,2374,1729,3,241,0,0
2,1898,1972,3,306,1,0
1,1500,1587,3,245,1,0
1,2224,1910,3,107,1,0
2,1372,1503,3,0,0,0
2,1625,2008,3,223,0,0
2,1225,1512,3,301,0,0
1,1283,1458,3,247,0,0
1,1268,1502,3,120,1,0
2,1395,1642,3,107,0,0
1,1350,1500,3,245,1,0
1,1756,1920,3,0,1,0
2,1391,1574,3,0,0,0
2,1500,1920,3,278,1,0
1,1500,1500,3,248,0,0
2,2019,1618,3,233,0,0
1,1786,1232,3,454,0,0
1,1500,1415,3,241,0,0
3,1378,1341,3,222,0,0
2,1197,1500,3,244,0,0
2,1737,1793,3,320,0,0
1,1431,1500,3,324,0,0
1,1715,1376,3,265,0,0
2,1862,1750,3,150,0,0
2,1574,1647,3,300,0,0
2,1500,1500,3,320,0,0
3,1688,1671,3,210,0,0
2,1647,1671,3,210,1,0
2,1203,1347,3,40,0,0
2,1500,1500,3,3,0,0
2,1962,1721,3,100,0,0
2,1318,1696,3,121,0,0
2,1589,1703,3,330,0,0
2,2109,2197,3,241,1,0
3,1560,1429,3,0,0,0
1,1647,1390,3,101,0,0
1,1623,1443,3,306,0,0
1,1500,1688,3,262,0,0
1,2103,2158,3,121,0,0
1,1533,1901,3,45,0,0
1,2144,2080,3,211,0,0
1,1746,1329,3,300,0,0
1,1734,1729,3,241,0,0
1,1901,1500,3,100,1,0
2,1498,1742,3,300,0,0
2,1762,1901,3,21,0,0
1,1762,1500,3,25,1,0
2,1948,1976,3,320,1,0
2,1500,1707,3,306,1,0
1,1901,1707,3,120,1,0
2,1707,1500,3,301,1,0
1,1500,1415,3,241,0,0
1,1707,1500,3,304,1,0
1,1500,1707,3,120,0,0
1,1270,2067,3,300,0,0
1,1572,1632,3,300,0,0
3,2067,1789,3,246,0,0
2,1750,1500,3,320,0,0
2,1456,2067,3,220,0,0
1,1707,1456,3,221,1,0
1,1674,1763,3,122,0,0
2,1303,1762,3,267,0,0
2,1667,1707,3,150,1,0
1,1849,1240,3,240,0,0
2,1836,1951,3,264,0,0
2,1382,1497,3,100,0,0
2,1695,1414,3,220,0,0
1,1661,1595,3,250,0,0
2,1500,1707,3,120,1,0
2,1500,1667,3,100,1,0
1,1849,1240,3,240,0,0
1,1696,1348,3,120,0,0
2,1500,1667,3,106,1,0
1,1900,1742,3,22,0,0
2,1342,1836,3,120,0,0
2,1433,1613,3,0,0,0
2,1668,1750,3,121,0,0
2,1500,1500,3,40,0,0
1,1925,1500,3,240,1,0
2,1836,1750,3,135,0,0
1,1543,1561,3,250,0,0
2,1504,1374,3,220,0,0
1,1836,1750,3,302,0,0
2,1750,1699,3,331,0,0
2,1699,1750,3,121,0,0
3,1501,1569,3,220,0,0
3,1500,1500,3,0,0,0
2,1750,1858,3,351,0,0
2,1293,2023,3,150,0,0
2,1434,1663,3,40,0,0
1,1662,1337,3,240,0,0
3,1662,1337,3,0,0,0
1,1583,1374,3,223,0,0
2,1279,1477,3,340,0,0
2,2082,2103,3,90,0,0
1,1671,1429,3,120,0,0
2,1356,1831,3,45,1,0
2,1750,1786,3,200,0,0
1,1793,1500,3,242,1,0
1,1793,1638,3,125,0,0
1,2024,1292,3,244,0,0
2,1500,1747,3,125,0,0
1,1961,2012,3,302,0,0
3,1679,1424,3,40,0,0
1,1930,1639,3,241,1,0
1,1846,1850,3,255,0,0
2,1366,1186,3,107,0,0
2,1500,1550,3,220,1,0
2,1688,1546,3,40,0,0
1,1680,1748,3,3,1,0
1,1500,1635,3,255,0,0
2,1492,1507,3,0,0,0
2,1290,2026,3,200,0,0
1,1774,1500,3,40,0,0
2,1500,1500,3,122,1,0
1,1812,1500,3,154,1,0
2,1500,1500,3,310,0,0
2,1500,1500,3,150,0,0
2,1358,1883,3,7,0,0
1,1547,1557,3,100,0,0
3,1797,1676,3,100,0,0
2,1488,1678,3,300,0,0
2,1543,1560,3,110,0,0
1,1512,1564,3,45,0,0
1,2101,2001,3,154,0,0
2,1673,1561,3,0,0,0
1,1622,1500,3,40,0,0
2,1564,1582,3,40,0,0
2,1232,1597,3,250,0,0
2,1572,1531,3,222,0,0
2,1537,1539,3,0,0,0
2,1615,1213,3,300,0,0
1,1303,1541,3,341,0,0
1,1333,1507,3,223,0,0
1,1798,1631,3,241,0,0
1,1885,1861,3,251,0,0
2,1500,1901,3,246,1,0
1,1535,1564,3,306,0,0
2,1345,1288,3,123,0,0
1,1649,1438,3,223,0,0
3,1438,1649,3,247,0,0
2,1705,1325,3,241,0,0
2,1429,1418,3,302,0,0
1,1829,1418,3,100,0,0
1,1563,1657,3,120,0,0
2,1643,1444,3,248,0,0
2,1502,1662,3,220,0,0
2,1472,1379,3,220,0,0
2,1462,1625,3,244,0,0
1,1752,1428,3,102,0,0
2,1434,1413,3,300,0,0
2,2022,2285,3,151,0,0
1,1632,1455,3,221,0,0
1,1423,1576,3,20,0,0
2,1449,1638,3,22,0,0
1,1781,1233,3,40,0,0
2,1500,1693,3,1,1,0
2,1668,1749,3,268,0,0
1,2152,2100,3,390,1,0
1,1500,1500,3,101,0,0
1,1416,1223,3,127,0,0
2,1823,1956,3,315,0,0
1,1461,1811,3,331,0,0
1,1490,1647,3,200,0,0
1,1555,1408,3,120,1,0
2,1623,1695,3,0,0,0
1,1500,1357,3,246,0,0
3,1187,1443,3,0,0,0
1,1408,1500,3,241,1,0
2,1500,1408,3,150,1,0
2,1500,1408,3,150,1,0
3,1399,1500,3,220,0,0
1,1408,1500,3,241,1,0
1,1551,1500,3,40,1,0
1,2285,1929,3,154,0,0
2,1505,1565,3,242,0,0
3,1422,1577,3,100,0,0
2,1462,1420,3,40,0,0
2,1547,1551,3,241,0,0
1,1550,1500,3,220,0,0
1,1854,1823,3,130,0,0
2,1811,1500,3,242,0,0
1,1500,1500,3,300,0,0
1,1582,1488,3,41,0,0
2,1615,1310,3,132,0,0
2,1500,1550,3,11,1,0
1,1337,1662,3,242,0,0
2,1500,1500,3,202,1,0
2,1473,1597,3,0,0,0
3,1500,1500,3,0,0,0
1,1510,1500,3,242,1,0
2,1444,1543,3,132,0,0
2,1342,1586,3,112,0,0
2,1433,1566,3,241,0,0
2,1431,1701,3,250,0,0
1,1500,1500,3,0,0,0
2,1609,1737,3,120,0,0
2,1623,1828,3,6,0,0
2,1680,1700,3,310,0,0
1,2056,1769,3,207,0,0
2,1500,1500,3,241,0,0
2,1749,1624,3,1,0,0
1,1832,1898,3,106,0,0
1,1589,1559,3,265,0,0
1,1624,1523,3,0,0,0
1,1834,1617,3,107,0,0
1,1538,1646,3,220,0,0
2,1500,1699,3,120,1,0
2,1592,1554,3,133,0,0
2,1558,1441,3,1,0,0
1,1662,1500,3,211,1,0
2,1609,1737,3,220,0,0
2,1500,1662,3,220,1,0
1,1515,1632,3,40,0,0
3,1565,1580,3,418,0,0
2,1710,1424,3,4,0,0
2,1549,1598,3,226,0,0
2,1500,1579,3,300,1,0
2,1532,1715,3,0,0,0
1,1618,1529,3,123,0,0
2,1985,1999,3,310,1,0
1,1675,1448,3,45,0,0
1,1798,1441,3,180,1,0
2,1617,1441,3,300,0,0
2,1521,1626,3,40,0,0
1,1580,1566,3,154,0,0
2,1634,1513,3,123,0,0
1,1662,1500,3,100,0,0
1,1607,1540,3,101,0,0
2,1144,1537,3,200,0,0
2,1485,1743,3,120,0,0
2,1556,1590,3,43,0,0
1,1864,1644,3,260,0,0
2,1528,1619,3,40,0,0
3,1886,1932,3,246,0,0
2,1753,1848,3,310,0,0
3,1570,1508,3,0,0,0
1,1627,1520,3,123,0,0
1,1748,1480,3,240,0,0
1,1486,1731,3,0,0,0
1,1601,1745,3,120,0,0
1,1500,1785,3,211,0,0
2,1785,1938,3,203,0,0
1,1528,1520,3,0,0,0
1,1785,1549,3,107,0,0
1,2114,1990,3,4,1,0
2,1893,1785,3,211,0,0
1,1557,1500,3,101,0,0
2,1557,1549,3,107,1,0
1,1549,1557,3,0,1,0
1,1844,1785,3,35,0,0
2,1557,1514,3,250,1,0
2,2038,1769,3,331,1,0
1,2038,1940,3,40,0,0
1,1683,2038,3,45,1,0
1,2024,2038,3,421,1,0
1,1532,1617,3,300,0,0
2,1653,1500,3,2,0,0
1,1624,1609,3,300,0,0
1,1731,1500,3,220,0,0
1,2082,1940,3,128,0,0
2,2082,1940,3,101,0,0
3,2082,1940,3,101,0,0
3,2082,1914,3,102,0,0
1,1870,1630,3,0,0,0
2,1476,1752,3,120,0,0
2,1500,1731,3,300,1,0
1,2039,1961,3,45,0,0
1,1561,1500,3,100,0,0
2,1603,1796,3,130,0,0
1,1884,1614,3,1,0,0
1,1270,1500,3,300,0,0
2,1647,1631,3,201,0,0
2,1545,1677,3,0,1,0
1,1688,1545,3,100,1,0
2,1500,1343,3,200,0,0
1,1896,1600,3,1,0,0
1,1506,1270,3,233,0,0
2,1198,1567,3,200,0,0
1,2044,2022,3,15,0,0
3,2014,1500,3,20,0,0
2,1500,1687,3,245,0,0
2,1680,1543,3,253,1,0
2,1680,1687,3,250,0,0
1,1600,1160,3,233,0,0
3,1957,1940,3,0,0,0
2,1547,1243,3,215,0,0
2,1500,1687,3,244,1,0
3,1500,1758,3,302,0,0
1,1907,1589,3,1,0,0
1,1500,1687,3,40,0,0
2,1135,1623,3,0,0,0
1,1929,1753,3,241,0,0
2,1310,1917,3,301,0,0
1,1500,1500,3,0,0,0
2,1526,1513,3,0,0,0
2,1431,1554,3,100,0,0
2,1667,1431,3,101,0,0
1,1645,1431,3,40,0,0
2,1500,2160,3,152,0,0
1,1618,1500,3,40,1,0
1,1746,1653,3,100,0,0
1,1717,1590,3,40,0,0
2,1785,1976,3,220,0,0
1,1569,1976,3,246,1,0
2,1976,2114,3,123,1,0
1,1500,1500,3,240,1,0
2,1425,1698,3,43,0,0
2,1500,1500,3,300,1,0
1,1625,1500,3,277,1,0
2,1500,1500,3,145,0,0
1,1804,1536,3,40,1,0
1,2039,1804,3,226,0,0
1,1383,1447,3,200,0,0
1,2167,1483,3,405,0,0
2,1485,1646,3,6,0,0
1,1895,1755,3,0,0,0
2,1895,1455,3,118,0,0
2,1339,1500,3,100,0,0
2,1349,2062,3,1,0,0
2,1337,1662,3,156,0,0
1,1561,1423,3,40,0,0
1,1733,1633,3,0,0,0
2,2115,2343,3,180,1,0
1,1665,1742,3,107,1,0
2,1742,1934,3,414,1,0
2,1500,1500,3,3,0,0
2,1470,2170,3,152,0,0
2,1500,1500,3,200,0,0
1,1500,1500,3,241,0,0
1,1500,1659,3,320,0,0
1,1742,1659,3,320,1,0
2,1689,1742,3,107,0,0
2,1500,1500,3,150,0,0
1,1547,1279,3,246,0,0
1,1500,1500,3,220,1,0
1,1649,1684,3,300,1,0
1,1508,1565,3,242,0,0
2,1337,1666,3,244,0,0
2,1500,1500,3,0,1,0
2,1864,1844,3,120,0,0
3,1720,1279,3,150,0,0
3,1864,1868,3,234,0,0
2,1662,1337,3,6,0,0
2,1967,2107,3,112,0,0
2,1500,1500,3,31,0,0
1,1324,1668,3,320,1,0
1,1502,1605,3,241,0,0
2,1656,1774,3,112,0,0
1,2004,1986,3,292,0,0
1,1765,1689,3,122,0,0
2,1866,2004,3,375,0,0
3,2004,1967,3,240,0,0
2,1500,1714,3,0,1,0
2,1500,1763,3,120,1,0
1,1714,1500,3,220,1,0
1,1500,1500,3,0,1,0
2,1536,1714,3,0,1,0
2,1536,1763,3,0,1,0
1,1547,1480,3,156,0,0
2,1500,1638,3,301,0,0
1,1418,1704,3,300,0,0
1,1587,1192,3,241,0,0
1,1455,1859,3,337,1,0
2,1859,1455,3,120,1,0
1,1462,1774,3,0,0,0
1,1751,1731,3,220,0,0
1,1841,1879,3,255,0,0
2,1831,2022,3,4,1,0
1,2022,1831,3,230,1,0
2,1831,1778,3,302,1,0
1,1986,1831,3,279,1,0
1,1778,1831,3,50,1,0
1,1484,1657,3,127,1,0
2,1347,1691,3,4,0,0
1,2022,1500,3,234,0,0
2,1866,2004,3,470,0,0
2,1482,1889,3,404,1,0
2,1337,1559,3,246,0,0
2,1559,1714,3,300,0,0
1,1622,1448,3,202,0,0
1,1492,1596,3,115,0,0
2,1478,1653,3,45,0,0
1,1688,1866,3,250,0,0
2,1684,1635,3,101,0,0
2,1094,1962,3,15,1,0
1,1777,1500,3,45,1,0
1,1543,1563,3,220,0,0
3,1668,1559,3,4,0,0
2,1911,1500,3,257,0,0
2,1404,1552,3,223,0,0
1,1566,1433,3,302,0,0
1,1874,1500,3,40,0,0
2,1500,1777,3,3,1,0
1,1911,1689,3,30,1,0
2,1689,1911,3,225,1,0
1,1911,1689,3,45,1,0
1,1911,1689,3,200,1,0
1,1500,1777,3,310,0,0
1,1689,1843,3,21,0,0
2,1777,1689,3,301,0,0
2,1689,1777,3,0,0,0
3,1689,1500,3,230,0,0
1,1777,1689,3,312,0,0
1,1500,1586,3,101,0,0
2,1701,1683,3,222,0,0
1,1370,1500,3,4,0,0
2,1662,1337,3,40,0,0
2,1283,1891,3,130,0,0
1,1500,1500,3,41,1,0
2,1255,1610,3,100,1,0
2,1507,1500,3,302,1,0
2,1239,1262,3,6,0,0
1,2012,1825,3,124,1,0
2,1332,1507,3,221,0,0
2,1433,1566,3,40,0,0
2,1434,1521,3,40,0,0
1,1521,1561,3,302,0,0
1,1646,1500,3,102,0,0
1,1497,1500,3,257,0,0
2,1382,1662,3,225,0,0
1,1705,1280,3,100,0,0
1,1511,1536,3,100,1,0
